Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	ResEffect	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	RideProp1Type	RideProp1PA1Min	RideProp1PA1Max	RideProp1PA2Min	RideProp1PA2Max	RideProp1PA3Min	RideProp1PA3Max	RideProp2Type	RideProp2PA1Min	RideProp2PA1Max	RideProp2PA2Min	RideProp2PA2Max	RideProp2PA3Min	RideProp2PA3Max	RideProp3Type	RideProp3PA1Min	RideProp3PA1Max	RideProp3PA2Min	RideProp3PA2Max	RideProp3PA3Min	RideProp3PA3Max	RideProp4Type	RideProp4PA1Min	RideProp4PA1Max	RideProp4PA2Min	RideProp4PA2Max	RideProp4PA3Min	RideProp4PA3Max	RideProp5Type	RideProp5PA1Min	RideProp5PA1Max	RideProp5PA2Min	RideProp5PA2Max	RideProp5PA3Min	RideProp5PA3Max	RideProp6Type	RideProp6PA1Min	RideProp6PA1Max	RideProp6PA2Min	RideProp6PA2Max	RideProp6PA3Min	RideProp6PA3Max	SkillID1	SkillID2	SkillID3	SkillID4	UnLockInterval
Viêm Lang Vương	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20500	4	\image\item\equip\horse\jiurui_s.spr	\image\item\equip\horse\jiurui.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	65	65		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hắc Vũ Thiên Hương	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20501	4	\image\item\equip\horse\vipyaohu3_sy.spr	\image\item\equip\horse\vipyaohu3y.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	67	67		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Huyết Mã Thiết Kỵ	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20502	4	\image\item\equip\horse\vipma_hong_s.spr	\image\item\equip\horse\vipma_hong.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	68	68		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Lam Mã Thiết Kỵ	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20503	4	\image\item\equip\horse\vipma_lv_s.spr	\image\item\equip\horse\vipma_lv.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	70	70		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hắc Mã Thiết Kỵ	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20504	4	\image\item\equip\horse\vipma_yin_s.spr	\image\item\equip\horse\vipma_yin.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	71	71		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hỏa Viêm Tử	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20505	4	\image\item\equip\horse\2018vip1_s.spr	\image\item\equip\horse\2018vip1.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	73	73		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Kim Lang Vương	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20506	4	\image\item\equip\horse\2018vip2_s.spr	\image\item\equip\horse\2018vip2.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	74	74		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Lợn Đỏ	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20507	4	\image\item\equip\horse\2019_pig_s.spr	\image\item\equip\horse\2019_pig.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	75	75		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Lợn Xanh	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20508	4	\image\item\equip\horse\2019vip2a1.spr	\image\item\equip\horse\2019vip2a0.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	76	76		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Lợn Đen	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20509	4	\image\item\equip\horse\2019vip2a1.spr	\image\item\equip\horse\2019vip2a0.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	77	77		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Lợn Xanh Dương	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20510	4	\image\item\equip\horse\2019vip2a1.spr	\image\item\equip\horse\2019vip2a0.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	78	78		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Huyết Long Câu	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20511	4	\image\item\equip\horse\2019vip2a1.spr	\image\item\equip\horse\2019vip2a0.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	79	79		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Ngọc Kỳ Lân	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20512	4	\image\item\equip\horse\2019vip1a1.spr	\image\item\equip\horse\2019vip1a0.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	80	80		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hãn Huyết Long Câu	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20513	4	\image\item\equip\horse\2019vip2a1.spr	\image\item\equip\horse\2019vip2a0.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	81	81		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Bạch Ngọc Kỳ Lân	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20514	4	\image\item\equip\horse\2019vip1a1.spr	\image\item\equip\horse\2019vip1a0.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	82	82		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Bạch Ngưu	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20515	4	\image\item\equip\horse\2020vip3a1.spr	\image\item\equip\horse\2020vip3a0.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	85	85		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hỏa Ngưu	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20516	4	\image\item\equip\horse\2020vip2a1.spr	\image\item\equip\horse\2020vip2a0.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	87	87		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hắc Ngưu	Ngựa Hoán Đổi Mốc 250tr	1	1	12	20517	4	\image\item\equip\horse\2020vip3a1.spr	\image\item\equip\horse\2020vip3a0.spr	32	<color=gold>Ngựa hoán đổi mốc 250tr<color>		0	1	432000000			2		horse	88	88		damage_all_resist	280	280					expenhance_p	200	200					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	1000	1000	-1	-1	0	0	armordefense_v	100	150	-1	-1	0	0	staminamax_v	150	150	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Bạch Lộc Lôi Điện	Thần Thú của Thành Chủ	1	1	12	20518	4	\image\item\equip\horse\2020vip1a1.spr	\image\item\equip\horse\2020vip1a0.spr	32	<color=gold>Thần Thú của Thành Chủ<color>		0	1	144000000			2		horse	86	86		damage_all_resist	120	120					expenhance_p	50	50					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Bạch Lộc	Thú Cưỡi của Bang Chủ Hạng 2	1	1	12	20519	4	\image\item\equip\horse\2020vip1a1.spr	\image\item\equip\horse\2020vip1a0.spr	32	<color=gold>Thú Cưỡi của Bang Chủ Hạng 2<color>		0	1	144000000			2		horse	83	83		damage_all_resist	100	100					expenhance_p	10	10																																																													5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0																			
Thủy Long Vương	Ngựa Nguyên Soái Tống Kim Tuần	1	1	12	20520	4	\image\item\equip\horse\zwat_s.spr	\image\item\equip\horse\zwat.spr	32	<color=gold>Ngựa Nguyên Soái Tống Kim Tuần<color>		0	1	144000000			2		horse	60	60		damage_all_resist	120	120					expenhance_p	50	50					allskill_v	1	1	1	1																																																				5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Thủy Long Vương TOP 1	Ngựa Nguyên Soái TOP 1 Đua TOP Tháng 12	1	1	12	20521	4	\image\item\equip\horse\zwat_s.spr	\image\item\equip\horse\zwat.spr	32	<color=gold>Ngựa Nguyên Soái TOP 1 Đua TOP Tháng 12<color>		0	1	144000000			2		horse	60	60		damage_all_resist	120	120					expenhance_p	50	50					allskill_v	1	1	1	1			skilldamageptrim	10	10																																															5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Kim Lang Vương VIP 100tr	Ngựa Đặc Biệt Mốc 100tr	1	1	12	20522	4	\image\item\equip\horse\2018vip2_s.spr	\image\item\equip\horse\2018vip2.spr	32	<color=gold>Thần Thú Thời Viễn Cổ<enter><color=gold>Tích lũy mốc 64625 vạn đồng sở hữu		0	1	288000000			2		horse	74	74		damage_all_resist	200	200					expenhance_p	50	50					allskill_v	1	1	1	1			skilldamageptrim	25	25																																															5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Bạch Lộc Lôi Điện VIP 125tr	Ngựa Đặc Biệt Mốc 125tr	1	1	12	20523	4	\image\item\equip\horse\2020vip1a1.spr	\image\item\equip\horse\2020vip1a0.spr	32	<color=gold>Thần Thú Thời Viễn Cổ<enter><color=gold>Tích lũy mốc 84625 vạn đồng sở hữu		0	1	432000000			2		horse	86	86		damage_all_resist	250	250					expenhance_p	50	50					allskill_v	1	1	1	1			skilldamageptrim	30	30																																															5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Thanh Loan Hồng Mã	Ngựa Đặc Biệt Mốc 175tr	1	1	12	20524	4	\image\item\equip\horse\2021vip01a1.spr	\image\item\equip\horse\2021vip01a0.spr	32	<color=gold>Thần Thú Thời Viễn Cổ<enter><color=gold>Tích lũy mốc 104625 vạn đồng sở hữu		0	1	864000000			2		horse	89	89		damage_all_resist	450	450					expenhance_p	200	200					allskill_v	2	2	3	3			skilldamageptrim	70	70																																															5	50																																																											fastwalkrun_p	150	150	-1	-1	0	0	lifemax_v	1500	1500	-1	-1	0	0	armordefense_v	200	200	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Thanh Loan Kim Mã	Ngựa Đặc Biệt Mốc 150tr	1	1	12	20525	4	\image\item\equip\horse\2021vip02a1.spr	\image\item\equip\horse\2021vip02a0.spr	32	<color=gold>Thần Thú Thời Viễn Cổ<enter><color=gold>Tích lũy mốc 104625 vạn đồng sở hữu		0	1	864000000			2		horse	90	90		damage_all_resist	300	300					expenhance_p	200	200					allskill_v	2	2	3	3			skilldamageptrim	50	50																																															5	50																																																											fastwalkrun_p	150	150	-1	-1	0	0	lifemax_v	1500	1500	-1	-1	0	0	armordefense_v	200	200	-1	-1	0	0	staminamax_v	200	200	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Thanh Loan Bạch Mã	Ngựa Đặc Biệt Mốc 125tr	1	1	12	20526	4	\image\item\equip\horse\2021vip04a1.spr	\image\item\equip\horse\2021vip04a0.spr	32	<color=gold>Ngựa Đặc Biệt Không Thể Hoán Hình Mốc 125tr<color>		0	1	864000000			2		horse	92	92		damage_all_resist	250	250					expenhance_p	50	50					allskill_v	1	1	1	1			skilldamageptrim	30	30																																															5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Hắc Mã Hoàng Kim Kỵ	Ngựa Đặc Biệt Mốc 125tr	1	1	12	20527	4	\image\item\equip\horse\2023vip01a1.spr	\image\item\equip\horse\2023vip01a0.spr	32	<color=gold>Ngựa Đặc Biệt Không Thể Hoán Hình Mốc 125tr<color>		0	1	432000000			2		horse	93	93		damage_all_resist	250	250					expenhance_p	50	50					allskill_v	1	1	1	1			skilldamageptrim	30	30																																															5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Bạch Mã Hoàng Kim Kỵ	Ngựa Đặc Biệt Mốc 125tr	1	1	12	20528	4	\image\item\equip\horse\2023vip02a1.spr	\image\item\equip\horse\2023vip02a0.spr	32	<color=gold>Ngựa Đặc Biệt Không Thể Hoán Hình Mốc 125tr<color>		0	1	432000000			2		horse	94	94		damage_all_resist	250	250					expenhance_p	50	50					allskill_v	1	1	1	1			skilldamageptrim	30	30																																															5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Thỏ 1	Ngựa Đặc Biệt Mốc 125tr	1	1	12	20529	4	\image\item\equip\horse\2022vip01a1.spr	\image\item\equip\horse\2022vip01a0.spr	32	<color=gold>Ngựa Đặc Biệt Không Thể Hoán Hình Mốc 125tr<color>		0	1	432000000			2		horse	95	95		damage_all_resist	250	250					expenhance_p	50	50					allskill_v	1	1	1	1			skilldamageptrim	30	30																																															5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Thỏ 2 	Ngựa Đặc Biệt Mốc 125tr	1	1	12	20530	4	\image\item\equip\horse\2022vip02a1.spr	\image\item\equip\horse\2022vip02a0.spr	32	<color=gold>Ngựa Đặc Biệt Không Thể Hoán Hình Mốc 125tr<color>		0	1	432000000			2		horse	96	96		damage_all_resist	250	250					expenhance_p	50	50					allskill_v	1	1	1	1			skilldamageptrim	30	30																																															5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
[Thần Thú] Bạch Ngọc Lam Ẩn	Ngựa Đặc Biệt Mốc 125tr	1	1	12	20531	4	\image\item\equip\horse\bachmalinhhon_1.spr	\image\item\equip\horse\bachmalinhhon_0.spr	32	<color=gold>Ngựa Đặc Biệt Không Thể Hoán Hình Mốc 125tr<color>		0	1	432000000			2		horse	97	97		damage_all_resist	250	250					expenhance_p	50	50					allskill_v	1	1	1	1			skilldamageptrim	30	30																																															5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Thanh Loan Thất Sắc	Ngựa Đặc Biệt Mốc 125tr	1	1	12	20532	4	\image\item\equip\horse\2021vip01a1.spr	\image\item\equip\horse\2021vip01a0.spr	32	<color=gold>Ngựa Đặc Biệt Không Thể Hoán Hình Mốc 125tr<color>		0	1	432000000			2		horse	98	98		damage_all_resist	250	250					expenhance_p	50	50					allskill_v	1	1	1	1			skilldamageptrim	30	30																																															5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
[Thần Thú] Lam Hỏa Cửu Vĩ Hồ	Ngựa Đặc Biệt Mốc 125tr	1	1	12	20533	4	\image\item\equip\horse\thanthucuuviho_1.spr	\image\item\equip\horse\thanthucuuviho_0.spr	32	<color=gold>Ngựa Đặc Biệt Không Thể Hoán Hình Mốc 125tr<color>		0	1	432000000			2		horse	99	99		damage_all_resist	250	250					expenhance_p	50	50					allskill_v	1	1	1	1			skilldamageptrim	30	30																																															5	50																																																											fastwalkrun_p	100	100	-1	-1	0	0	lifemax_v	750	750	-1	-1	0	0	armordefense_v	100	100	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0	allskill_v	1	1			1417	1417												604800
Xích Thố - Huyết Kiếm	Thú Cưỡi Mốc Nạp 1tr	1	1	12	20540	10	\image\item\equip\horse\horse001_s.spr	\image\item\equip\horse\horse010.spr	32	Mốc Nạp 1500 Vạn Đồng Sở Hữu		0	1	5000000			2		horse	10	10		damage_all_resist	10	10					skilldamageptrim	3	3					lifemax_v	500	500					skillselfdamagetrim	2	2																																															5	60																																																											fastwalkrun_p	95	95	-1	-1	0	0	lifemax_v	800	800	-1	-1	0	0	armordefense_v	120	120	-1	-1	0	0	staminamax_v	120	120	-1	-1	0	0																			
